property_id,borough,property_type,level,area_m2,rooms,bathrooms,parking_spots,elevator,balcony,property_condition,estimated_rehab_cost_pct,near_main_avenue,near_metro,price,zone_avg_price_m2,price_m2,relative_price_index,price_bucket,listing_date,sold_date,days_on_market,price_drop_count,final_discount_pct,status
119,Álvaro Obregón,apartment,PB,139,2,2,1,0,1,fair,0.1127917606416696,0,1,5549668.758618368,43886.847322620495,39925.6745224343,0.90974123132913,"(5000000.0, 8000000.0]",2025-05-19,2025-06-01,13,0,0.0,sold
120,Álvaro Obregón,apartment,3,100,2,2,1,1,1,good,0.0545152201164964,0,1,4982470.531743186,45407.2832556479,49824.70531743186,1.097284438641999,"(3000000.0, 5000000.0]",2025-06-26,2025-07-13,17,0,0.0,sold
121,Coyoacán,apartment,1,87,2,2,0,0,0,renovated,0.0118732158241707,0,1,4015985.7816734193,44336.83538061775,46160.756111188726,1.0411378194883147,"(3000000.0, 5000000.0]",2025-06-04,2025-07-10,36,0,0.0289589222186437,sold
122,Álvaro Obregón,apartment,3,56,3,4,2,1,0,good,0.0286420546004674,0,0,3009140.1717577744,47732.17896043901,53734.64592424597,1.125753047410257,"(3000000.0, 5000000.0]",2025-06-13,2025-06-26,13,0,0.0,sold
123,Cuauhtémoc,apartment,3,84,2,2,2,1,0,renovated,0.0074910577404024,1,0,3818890.755736706,50324.25148277463,45462.985187341736,0.9034011206883654,"(3000000.0, 5000000.0]",2025-06-14,2025-06-27,13,0,0.0,sold
124,Benito Juárez,apartment,1,119,4,4,1,1,1,poor,0.2047139489693785,1,0,4957825.621076537,46947.84939206893,41662.40017711376,0.8874187149486753,"(3000000.0, 5000000.0]",2025-06-07,2025-07-12,35,0,0.0388810102598636,sold
125,Cuauhtémoc,apartment,PB,80,1,1,1,0,1,poor,0.0,1,0,3685984.0011807713,45541.00917070044,46074.80001475964,1.0117211026672337,"(3000000.0, 5000000.0]",2025-04-23,2025-05-08,15,0,0.0,sold
126,Álvaro Obregón,apartment,4+,131,3,2,0,1,0,renovated,0.0165362994759283,1,0,5668886.68247567,48254.121902652674,43273.94414103565,0.8967926973852312,"(5000000.0, 8000000.0]",2025-03-26,2025-04-12,17,0,0.0,sold
127,Iztapalapa,apartment,PB,65,3,3,1,0,1,good,0.0,0,0,2064172.502470469,29146.40547517445,31756.500038007216,1.089551164895991,"(0.0, 3000000.0]",2025-03-26,2025-04-05,10,0,0.0,sold
128,Coyoacán,apartment,4+,59,2,2,0,1,1,renovated,0.0055153513650271,1,0,2840072.1751889237,48867.58907936932,48136.816528625815,0.9850458644571845,"(0.0, 3000000.0]",2025-04-06,2025-05-03,27,1,0.0193362974389258,sold
129,Iztapalapa,apartment,1,129,2,2,1,1,1,good,0.0429411580582229,1,0,4078912.6137660686,27461.036881390384,31619.477626093558,1.151430580085679,"(3000000.0, 5000000.0]",2025-04-23,2025-05-26,33,1,0.0175659926653499,sold
130,Benito Juárez,apartment,1,126,1,2,1,1,0,good,0.0253774051763248,1,1,7362361.049167827,51370.70314000139,58431.43689815736,1.1374467026256825,"(5000000.0, 8000000.0]",2025-06-01,2025-06-13,12,0,0.0,sold
131,Cuauhtémoc,apartment,2,125,1,1,1,0,1,poor,0.2084424275501977,1,1,7140718.661619734,53812.50018150434,57125.74929295787,1.061570250411675,"(5000000.0, 8000000.0]",2025-03-16,2025-04-14,29,0,0.000979937930706,sold
132,Cuauhtémoc,apartment,PB,126,1,2,2,0,1,renovated,0.0010045202292794,0,0,6659918.45303484,53900.20438121388,52856.495659006665,0.9806362752388564,"(5000000.0, 8000000.0]",2025-04-21,2025-05-03,12,0,0.0,sold
133,Coyoacán,apartment,2,132,2,2,0,1,0,renovated,0.0143958290670937,0,0,6813494.466782892,45950.552134377154,51617.38232411282,1.1233245287926827,"(5000000.0, 8000000.0]",2025-05-28,2025-07-01,34,1,0.0221862939214038,sold
134,Miguel Hidalgo,apartment,1,68,2,2,1,0,1,good,0.0529511236040466,1,0,4086057.5576240215,65231.21057496208,60089.08172976502,0.9211707279403032,"(3000000.0, 5000000.0]",2025-04-03,2025-04-11,8,0,0.0,sold
135,Miguel Hidalgo,apartment,PB,135,1,2,0,0,0,good,0.0325339167034057,0,0,10187140.79415433,63330.61653590713,75460.30217892096,1.191529568263978,"(8000000.0, 20000000.0]",2025-06-28,2025-08-01,34,1,0.0150927221585277,sold
136,Álvaro Obregón,apartment,2,71,3,3,1,0,0,good,0.0580309083092535,1,1,3181824.892857003,48401.89799539944,44814.435110662016,0.925881772547878,"(3000000.0, 5000000.0]",2025-05-20,2025-06-02,13,0,0.0,sold
137,Álvaro Obregón,apartment,PB,102,2,3,1,0,0,good,0.036631900027498,0,1,4293597.295750369,44497.993407548405,42094.09113480754,0.9459772882178304,"(3000000.0, 5000000.0]",2025-02-23,2025-03-13,18,0,0.0,sold
138,Iztapalapa,apartment,PB,99,1,1,0,0,1,good,0.0234136534593729,0,1,3456576.9182757307,31167.07103142038,34914.91836642152,1.1202502259908491,"(3000000.0, 5000000.0]",2025-02-23,2025-03-12,17,0,0.0,sold
139,Miguel Hidalgo,apartment,PB,128,1,1,1,0,0,poor,0.1730937678412094,1,0,7197668.552064234,55556.06792089162,56231.78556300183,1.0121628053855862,"(5000000.0, 8000000.0]",2025-03-06,2025-03-21,15,0,0.0,sold
140,Coyoacán,apartment,3,82,2,2,0,0,0,good,0.0336721482196873,0,0,4326183.077743735,49057.16787305879,52758.33021638702,1.0754459032960366,"(3000000.0, 5000000.0]",2025-04-27,2025-05-24,27,0,0.0227237004935146,sold
141,Coyoacán,apartment,2,105,1,2,1,0,0,good,0.0498977762638677,0,0,5424748.805366463,50864.06805725188,51664.27433682346,1.01573225088231,"(5000000.0, 8000000.0]",2025-05-23,2025-06-07,15,0,0.0,sold
142,Coyoacán,apartment,PB,76,2,2,0,0,1,good,0.0355266282450798,1,0,3283944.424604915,47867.43540550225,43209.79506059099,0.9026970986547594,"(3000000.0, 5000000.0]",2025-02-21,2025-03-02,9,0,0.0,sold
143,Iztapalapa,apartment,4+,101,1,1,1,1,0,good,0.0579628478525937,1,0,2467020.418659168,31326.774262321465,24425.94473919968,0.7797146471150775,"(0.0, 3000000.0]",2025-03-19,2025-04-05,17,0,0.0,sold
144,Miguel Hidalgo,apartment,1,100,2,1,0,0,1,fair,0.0745186278190227,1,1,4920986.148643705,60886.333324342086,49209.86148643705,0.8082250777739504,"(3000000.0, 5000000.0]",2025-02-24,2025-04-02,37,0,0.0237424374151514,sold
145,Iztapalapa,apartment,2,58,3,3,1,1,1,fair,0.0785999962303073,0,1,1889500.2207630635,32416.62570200677,32577.590013156263,1.0049654863103017,"(0.0, 3000000.0]",2025-02-13,2025-03-02,17,0,0.0,sold
146,Benito Juárez,apartment,PB,91,1,1,0,0,0,good,0.0371480808394573,0,1,6122065.729271471,53735.81594309005,67275.44757441177,1.251966614699982,"(5000000.0, 8000000.0]",2025-06-04,2025-07-07,33,0,0.0115553975563666,sold
147,Miguel Hidalgo,apartment,1,138,1,1,0,1,1,fair,0.0,0,1,9094500.754601236,56883.00941605716,65902.17938116836,1.1585564838727611,"(8000000.0, 20000000.0]",2025-01-22,2025-03-21,58,1,0.0973792056032516,sold
148,Miguel Hidalgo,apartment,2,95,4,4,1,1,0,good,0.0367779197582925,0,1,5739996.623701175,63156.11718472853,60421.01709159131,0.9566930296690472,"(5000000.0, 8000000.0]",2025-04-26,2025-05-03,7,0,0.0,sold
150,Álvaro Obregón,apartment,1,77,4,4,1,0,0,good,0.0374992770643283,1,0,4336777.456136191,49717.38492781189,56321.78514462586,1.1328388495574204,"(3000000.0, 5000000.0]",2025-06-13,2025-06-24,11,0,0.0,sold
151,Benito Juárez,apartment,1,104,4,4,1,0,1,poor,0.1962482884475553,1,0,6019952.1425381,50952.80036291118,57884.1552167125,1.1360348166230858,"(5000000.0, 8000000.0]",2025-01-09,2025-02-21,43,0,0.0107607858719324,sold
152,Benito Juárez,apartment,4+,65,3,3,1,0,1,good,0.0379525458298642,1,1,3136749.2006056327,49901.06186172966,48257.680009317424,0.9670671967469175,"(3000000.0, 5000000.0]",2025-05-02,2025-05-17,15,0,0.0,sold
153,Álvaro Obregón,apartment,4+,95,2,2,1,1,1,renovated,0.0157241130452211,1,1,4465818.592449481,43478.51918140239,47008.61676262611,1.0811917619939018,"(3000000.0, 5000000.0]",2025-03-24,2025-04-05,12,0,0.0,sold
154,Cuauhtémoc,apartment,1,89,1,1,2,1,1,fair,0.0902877358982716,0,1,5257312.060417416,55777.68155261477,59070.92202716198,1.059042261759136,"(5000000.0, 8000000.0]",2025-05-27,2025-06-08,12,0,0.0,sold
155,Coyoacán,apartment,3,74,3,3,1,0,0,good,0.0299004029256164,1,1,3464316.9987192093,48581.24961069773,46815.09457728661,0.963645335441882,"(3000000.0, 5000000.0]",2025-05-20,2025-05-30,10,0,0.0,sold
156,Benito Juárez,apartment,PB,60,2,2,0,0,0,renovated,0.018888971653886,1,1,3512841.7639286425,50191.87642647279,58547.36273214404,1.1664708893263116,"(3000000.0, 5000000.0]",2025-03-20,2025-04-08,19,0,0.0,sold
157,Iztapalapa,apartment,4+,74,2,2,1,1,0,poor,0.1603601002361591,1,0,2693251.560234798,33718.990338577714,36395.2913545243,1.0793707340900016,"(0.0, 3000000.0]",2025-03-30,2025-04-27,28,0,0.0082133175482719,sold
158,Cuauhtémoc,apartment,PB,134,3,3,1,0,0,good,0.0,1,0,7235812.813571176,43355.02734917432,53998.60308635207,1.2454980745705944,"(5000000.0, 8000000.0]",2025-05-30,2025-06-17,18,0,0.0,sold
159,Cuauhtémoc,apartment,1,127,3,3,1,1,1,good,0.0553197529931909,0,0,5209987.088389404,54030.61397040159,41023.52038101893,0.7592643756277125,"(5000000.0, 8000000.0]",2025-01-25,2025-02-15,21,0,0.0,sold
160,Álvaro Obregón,apartment,1,82,3,3,2,1,1,renovated,0.0148564994981263,1,1,4245009.439422621,47609.00588841933,51768.40779783685,1.087365863491581,"(3000000.0, 5000000.0]",2025-03-26,2025-04-08,13,0,0.0,sold
161,Benito Juárez,apartment,1,127,2,3,0,1,0,good,0.0211801622058082,1,0,5452580.993533626,45321.265226768766,42933.708610501,0.9473192858954526,"(5000000.0, 8000000.0]",2025-06-27,2025-07-11,14,0,0.0,sold
162,Cuauhtémoc,apartment,4+,116,3,3,0,1,1,renovated,0.0147583478670805,1,1,5562865.99556078,52791.10760404485,47955.74134104121,0.9084056674985702,"(5000000.0, 8000000.0]",2025-03-14,2025-03-29,15,0,0.0,sold
163,Álvaro Obregón,apartment,2,114,2,3,1,0,0,good,0.057451224858757,1,0,7150461.902975651,48862.72097195765,62723.350026102205,1.2836646993543233,"(5000000.0, 8000000.0]",2025-01-04,2025-02-04,31,0,0.0008765331510003,sold
164,Iztapalapa,apartment,PB,61,1,1,2,0,0,renovated,0.0037129340980248,1,0,2284101.259431589,34200.54499066829,37444.28294150146,1.0948446275262054,"(0.0, 3000000.0]",2025-04-19,2025-05-05,16,0,0.0,sold
165,Coyoacán,apartment,1,55,2,2,1,1,0,fair,0.1171689010201503,1,0,2783883.237002453,52111.38693905486,50616.05885459005,0.9713051566596448,"(0.0, 3000000.0]",2025-05-17,2025-06-25,39,1,0.0041027185033435,sold
166,Iztapalapa,apartment,3,89,2,2,1,1,0,fair,0.0846656165328263,0,0,1905756.433388273,32023.137757471508,21412.9936335761,0.6686725640612813,"(0.0, 3000000.0]",2025-05-14,2025-06-15,32,1,0.0345188959594785,sold
167,Coyoacán,apartment,3,87,2,2,1,1,0,poor,0.151100249473268,0,0,3705769.729516996,42316.10266456159,42595.05436226432,1.006592093319982,"(3000000.0, 5000000.0]",2025-05-17,2025-06-28,42,0,0.039449866878056,sold
169,Benito Juárez,apartment,2,107,3,3,2,1,0,good,0.0501055317628734,1,1,6570099.573039859,56544.79391843508,61402.79974803607,1.0859142901220682,"(5000000.0, 8000000.0]",2025-04-18,2025-05-01,13,0,0.0,sold
170,Cuauhtémoc,apartment,3,125,2,1,2,0,0,good,0.0550940181253135,1,1,6800523.187241734,51346.99619552316,54404.18549793388,1.0595397886717524,"(5000000.0, 8000000.0]",2025-04-26,2025-05-11,15,0,0.0,sold
171,Benito Juárez,apartment,2,131,3,3,2,1,0,fair,0.0878543111843535,0,0,7082194.736718847,51847.76121173979,54062.555242128605,1.0427172548751695,"(5000000.0, 8000000.0]",2025-02-18,2025-03-07,17,0,0.0,sold
172,Benito Juárez,apartment,PB,85,3,3,1,0,1,renovated,0.0134231494675937,1,1,4694315.1065018205,47267.227611032766,55227.23654708024,1.1684043964150228,"(3000000.0, 5000000.0]",2025-03-12,2025-03-29,17,0,0.0,sold
173,Coyoacán,apartment,1,83,2,2,1,1,1,renovated,0.0117700987031797,1,0,3892238.377148079,47567.27200192353,46894.43827889252,0.9858551122502084,"(3000000.0, 5000000.0]",2025-05-10,2025-05-26,16,0,0.0,sold
174,Iztapalapa,apartment,2,130,3,3,1,1,0,poor,0.1749342644902757,0,0,3823128.144686722,28854.78779979825,29408.678036051708,1.019195782692858,"(3000000.0, 5000000.0]",2025-06-05,2025-06-13,8,0,0.0,sold
175,Álvaro Obregón,apartment,2,61,2,2,2,0,0,renovated,0.0006735280774892,1,0,2734722.910735431,41352.062991848186,44831.523126810345,1.0841423591284447,"(0.0, 3000000.0]",2025-01-05,2025-01-18,13,0,0.0,sold
176,Coyoacán,apartment,3,100,3,3,2,1,1,fair,0.0946021439314653,1,1,5328433.000260817,48848.19837449868,53284.33000260817,1.090814641598438,"(5000000.0, 8000000.0]",2025-04-19,2025-05-06,17,0,0.0,sold
177,Cuauhtémoc,apartment,1,129,2,2,1,1,0,good,0.053484785113226,1,1,5751838.821805899,45933.267485694014,44587.89784345658,0.970710343159096,"(5000000.0, 8000000.0]",2025-03-26,2025-04-18,23,0,0.0,sold
178,Álvaro Obregón,apartment,2,64,2,1,1,0,0,good,0.0447410823487274,1,1,2174693.9943962456,48685.354365985135,33979.59366244134,0.6979428229484506,"(0.0, 3000000.0]",2025-02-19,2025-02-28,9,0,0.0,sold
179,Coyoacán,apartment,2,92,3,2,1,0,1,good,0.0459455582707526,0,1,4860055.630190429,46545.18359294592,52826.69163250466,1.134955059893903,"(3000000.0, 5000000.0]",2025-01-04,2025-01-20,16,0,0.0,sold
180,Benito Juárez,apartment,1,69,2,1,0,0,1,renovated,0.0182042606973551,0,0,3468081.2982338564,47748.58770077428,50262.04780049068,1.0526394647621302,"(3000000.0, 5000000.0]",2025-06-26,2025-07-31,35,1,0.0233799918212316,sold
181,Iztapalapa,apartment,PB,129,3,3,0,0,0,good,0.0284492732589172,1,1,4017093.026810795,30342.872554675105,31140.256021789108,1.026279102800079,"(3000000.0, 5000000.0]",2025-03-29,2025-04-12,14,0,0.0,sold
182,Benito Juárez,apartment,2,89,2,2,1,1,0,good,0.0467723443664751,0,0,4985248.4214705145,52881.41530319158,56014.02720753387,1.0592384278367306,"(3000000.0, 5000000.0]",2025-02-27,2025-03-22,23,1,0.0166487223538139,sold
183,Miguel Hidalgo,apartment,4+,64,1,1,1,0,0,fair,0.073182407423484,0,0,3614917.3643372473,56743.27005587962,56483.08381776949,0.9954146767034416,"(3000000.0, 5000000.0]",2025-01-26,2025-02-21,26,0,0.0390149310858568,sold
184,Iztapalapa,apartment,PB,58,1,1,2,0,0,poor,0.2003804890483475,0,1,1732797.4418033145,28672.27064500141,29875.817962126108,1.0419760029481488,"(0.0, 3000000.0]",2025-04-22,2025-05-02,10,0,0.0,sold
185,Coyoacán,apartment,PB,111,3,3,1,0,1,fair,0.062697686495493,1,1,4849252.81413864,43816.61010426248,43686.962289537296,0.9970411263122207,"(3000000.0, 5000000.0]",2025-03-18,2025-04-02,15,0,0.0,sold
186,Benito Juárez,apartment,PB,117,3,3,1,0,0,renovated,0.0163571261131005,1,0,7139485.026773707,50535.44867191835,61021.23954507442,1.207493772168344,"(5000000.0, 8000000.0]",2025-03-31,2025-04-15,15,0,0.0,sold
187,Iztapalapa,apartment,PB,93,4,4,1,0,0,renovated,0.0115322801425943,1,1,2895060.970328276,28842.831804679998,31129.68785299221,1.07928680733565,"(0.0, 3000000.0]",2025-01-06,2025-01-13,7,0,0.0,sold
188,Iztapalapa,apartment,2,86,3,3,0,1,0,renovated,0.0052649469303602,1,0,3147043.804857062,34386.662617769674,36593.532614617005,1.0641780803615093,"(3000000.0, 5000000.0]",2025-05-09,2025-06-20,42,1,0.0060819426969796,sold
190,Benito Juárez,apartment,2,94,2,2,1,1,0,poor,0.2196398293679055,1,1,4501232.103159639,50480.20243546813,47885.4479059536,0.9485985712352966,"(3000000.0, 5000000.0]",2025-05-16,2025-05-23,7,0,0.0,sold
191,Cuauhtémoc,apartment,2,96,2,2,0,1,1,fair,0.0611493291330751,1,0,4010934.1481775846,48335.22238045899,41780.5640435165,0.8643916793151569,"(3000000.0, 5000000.0]",2025-04-25,2025-05-25,30,0,0.0012041548884527,sold
192,Miguel Hidalgo,apartment,2,117,1,1,1,0,1,fair,0.1147758602864813,1,1,7858343.249747155,63576.02550181095,67165.32692091586,1.056456838734008,"(5000000.0, 8000000.0]",2025-03-24,2025-05-09,46,0,0.0174257916182603,sold
193,Miguel Hidalgo,apartment,3,110,2,2,1,0,0,renovated,0.0,1,0,5900963.652732178,56615.820095329625,53645.12411574707,0.947528871354676,"(5000000.0, 8000000.0]",2025-02-03,2025-02-17,14,0,0.0,sold
194,Cuauhtémoc,apartment,2,78,2,2,1,1,1,good,0.046540943756538,1,0,4504470.673845911,51939.51472612853,57749.624023665536,1.1118629877112465,"(3000000.0, 5000000.0]",2025-03-25,2025-04-08,14,0,0.0,sold
195,Coyoacán,apartment,4+,109,1,1,1,1,1,good,0.057995986729843,0,1,5369508.710807466,45984.19842864118,49261.54780557308,1.0712712081307174,"(5000000.0, 8000000.0]",2025-05-01,2025-05-19,18,0,0.0,sold
196,Miguel Hidalgo,apartment,PB,59,2,1,0,0,0,good,0.0424231923600419,1,1,3843340.959676129,66585.8948349585,65141.37219790049,0.9783058763325412,"(3000000.0, 5000000.0]",2025-01-05,2025-01-18,13,0,0.0,sold
197,Miguel Hidalgo,apartment,3,110,1,1,0,1,1,renovated,0.0,1,0,7740600.897912934,54575.02212156516,70369.09907193577,1.2894012010694105,"(5000000.0, 8000000.0]",2025-06-11,2025-07-13,32,1,0.0012711393742929,sold
198,Coyoacán,apartment,2,130,3,3,2,1,1,poor,0.2095884181192659,0,0,4601875.57270448,41263.23300395416,35399.04286695754,0.8578834058777056,"(3000000.0, 5000000.0]",2025-06-15,2025-06-30,15,0,0.0,sold
199,Benito Juárez,apartment,3,89,2,2,0,1,0,fair,0.1010319871101206,1,0,4745851.077561443,54899.791539899845,53324.16941080273,0.9713000343917156,"(3000000.0, 5000000.0]",2025-05-26,2025-06-15,20,0,0.0262563841400262,sold
200,Coyoacán,apartment,PB,71,4,4,0,0,1,good,0.0472541205296539,0,1,3117146.523829906,44524.98596962473,43903.47216661839,0.9860412352868492,"(3000000.0, 5000000.0]",2025-05-05,2025-05-18,13,0,0.0,sold
201,Benito Juárez,apartment,1,124,3,3,0,0,0,fair,0.1127598129407084,0,0,6960031.037966957,58639.56172420552,56129.28256424965,0.9571913724089166,"(5000000.0, 8000000.0]",2025-01-08,2025-02-22,45,1,0.0088178401698167,sold
202,Coyoacán,apartment,PB,111,2,1,1,0,0,renovated,0.0047428893195542,1,1,5384090.285695613,47069.19013174572,48505.31788914967,1.0305109935689196,"(5000000.0, 8000000.0]",2025-01-06,2025-01-19,13,0,0.0,sold
204,Álvaro Obregón,apartment,1,57,4,3,1,0,0,fair,0.1150165228920549,1,0,1949826.120684596,43292.3564091475,34207.475801484135,0.7901504708636334,"(0.0, 3000000.0]",2025-02-27,2025-04-14,46,1,0.0289693019044779,sold
205,Iztapalapa,apartment,4+,64,2,1,2,1,1,poor,0.1250622472269074,1,0,2660784.9086063365,34684.690243626406,41574.76419697401,1.1986488535705957,"(0.0, 3000000.0]",2025-06-24,2025-07-29,35,0,0.0314948783259709,sold
206,Miguel Hidalgo,apartment,PB,130,2,2,0,0,1,good,0.0237278447825077,1,0,7119095.948118209,58024.83290610153,54762.27652398622,0.9437731016408968,"(5000000.0, 8000000.0]",2025-04-30,2025-05-12,12,0,0.0,sold
207,Coyoacán,apartment,2,101,4,3,0,1,0,poor,0.1729940586930232,0,0,4198732.345784524,46583.89821422444,41571.60738400518,0.892402932722175,"(3000000.0, 5000000.0]",2025-06-13,2025-07-14,31,0,0.0107269747097965,sold
208,Miguel Hidalgo,apartment,2,76,1,1,2,0,0,fair,0.0787147143322023,1,0,5215449.566633595,62188.34013681937,68624.33640307363,1.103492009146643,"(5000000.0, 8000000.0]",2025-02-01,2025-03-10,37,1,0.005644303760854,sold
209,Coyoacán,apartment,4+,76,3,3,0,1,1,fair,0.11196609272267,1,1,4631190.013278947,48759.0284868872,60936.71070103878,1.2497523554520067,"(3000000.0, 5000000.0]",2025-01-17,2025-02-13,27,0,0.0132113867000833,sold
210,Iztapalapa,apartment,2,93,4,4,2,0,1,renovated,0.0153072672771608,0,0,3635590.3447164553,36522.63805258607,39092.3692980264,1.0703599570693765,"(3000000.0, 5000000.0]",2025-04-18,2025-05-01,13,0,0.0,sold
211,Cuauhtémoc,apartment,2,66,2,3,2,0,0,poor,0.1664066689404504,0,0,3729261.487839446,53601.59435358025,56503.9619369613,1.054147038318221,"(3000000.0, 5000000.0]",2025-04-17,2025-05-14,27,0,0.0084933589714756,sold
212,Cuauhtémoc,apartment,1,95,4,3,1,0,1,poor,0.1682713473076934,1,1,6428682.438866383,53063.23796530486,67670.3414617514,1.2752772739951777,"(5000000.0, 8000000.0]",2025-01-15,2025-02-18,34,1,0.0159153670222809,sold
213,Coyoacán,apartment,PB,78,2,2,2,0,1,renovated,0.0,0,1,3451839.9549852265,42610.19864885519,44254.35839724649,1.038586061565697,"(3000000.0, 5000000.0]",2025-06-22,2025-06-30,8,0,0.0,sold
214,Coyoacán,apartment,1,74,4,4,0,0,1,fair,0.0794118247491294,1,0,3329017.8194476943,50286.9052088161,44986.72728983371,0.8946012307384312,"(3000000.0, 5000000.0]",2025-02-13,2025-03-17,32,0,0.0332607333244889,sold
215,Miguel Hidalgo,apartment,1,132,1,1,1,0,1,fair,0.0908676796643936,0,1,8037130.190805665,63276.65320112978,60887.34993034595,0.9622403659183862,"(8000000.0, 20000000.0]",2025-03-30,2025-04-19,20,0,0.0,sold
217,Cuauhtémoc,apartment,2,123,3,3,1,1,1,renovated,0.0123421188885731,1,0,6187873.605808485,55392.59139442788,50307.91549437793,0.908206571094606,"(5000000.0, 8000000.0]",2025-02-11,2025-02-24,13,0,0.0,sold
218,Miguel Hidalgo,apartment,2,80,2,2,1,1,0,renovated,0.0054357303216025,0,0,5896184.815893013,61998.940982886976,73702.31019866266,1.1887672439276995,"(5000000.0, 8000000.0]",2025-04-09,2025-05-04,25,0,0.0061567803913162,sold
219,Cuauhtémoc,apartment,PB,105,4,3,1,0,1,renovated,0.0082455945566333,0,1,5647663.489684567,47202.72716868935,53787.2713303292,1.1394949943910768,"(5000000.0, 8000000.0]",2025-04-21,2025-05-06,15,0,0.0,sold
220,Benito Juárez,apartment,PB,80,3,3,0,0,0,poor,0.2141048260038377,0,0,3461169.843354028,47928.13273630246,43264.62304192535,0.9026978639031183,"(3000000.0, 5000000.0]",2025-01-07,2025-02-24,48,0,0.0182153254192243,sold
222,Cuauhtémoc,apartment,3,90,3,2,1,1,0,fair,0.0648369243101761,0,0,5572401.933691339,54107.94505327893,61915.57704101488,1.144297329718361,"(5000000.0, 8000000.0]",2025-04-18,2025-05-24,36,0,0.0190735551093249,sold
223,Coyoacán,apartment,4+,107,2,2,1,0,1,fair,0.1197382700156884,1,1,5584068.685936093,48847.77474222795,52187.557812486855,1.0683712428638377,"(5000000.0, 8000000.0]",2025-05-29,2025-07-05,37,0,0.0136738914199236,sold
224,Coyoacán,apartment,2,83,2,1,1,0,1,fair,0.0865546407559689,1,0,3894880.8445232855,45160.4604839234,46926.27523522031,1.0391009022577509,"(3000000.0, 5000000.0]",2025-04-23,2025-05-12,19,0,0.0,sold
